Commodity_Group,Price_Detail,Price_Type,MARKET,Unit_of_Measurement,PRICEID,Unit,Date,Value
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2021W49","2318"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2021W50","2314"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2021W51","2242"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2021W52","2240"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W1","2247"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W2","2195"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W3","2112"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W4","2041"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W5","1961"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W6","1941"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W7","1870"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W8","1809"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W9","1656"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W10","1681"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W11","1775"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W12","1898"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W13","2008"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W14","2036"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W15","2068"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W16","2098"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W17","2078"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W18","2011"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W19","1991"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W20","1973"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W21","1943"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W22","1873"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W23","1822"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W24","1793"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W25","1653"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W26","1640"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W27","1593"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W28","1540"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W29","1498"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W30","1353"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W31","1350"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W32","1299"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W33","1268"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W34","1290"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W35","1269"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W36","1256"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W37","1274"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W38","1271"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W39","1215"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W40","1233"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W41","1187"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W42","1138"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W43","1081"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W44","1059"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W45","1042"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W46","985"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W47","971"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W48","969"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W49","969"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W50","994"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W51","1009"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2022W52","1026"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W1","1039"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W2","1031"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W3","1039"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W4","1051"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W5","1088"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W6","1127"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W7","1151"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W8","1174"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W9","1204"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W10","1297"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W11","1400"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W12","1499"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W13","1551"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W14","1532"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W15","1524"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W16","1513"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W17","1509"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W18","1497"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W19","1482"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W20","1432"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W21","1356"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W22","1350"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W23","1279"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W24","1229"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W25","1216"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W26","1186"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W27","1193"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W28","1217"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W29","1176"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W30","1167"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W31","1162"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W32","1149"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W33","1149"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W34","1116"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W35","1084"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W36","1051"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W37","1035"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W38","1017"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W39","1008"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W40","961"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W41","996"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W42","1034"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W43","1056"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W44","1100"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W45","1203"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W46","1221"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W47","1297"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W48","1324"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W49","1391"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W50","1434"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W51","1440"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2023W52","1442"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W1","1444"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W2","1467"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W3","1459"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W4","1452"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W5","1445"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W6","1411"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W7","1388"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W8","1373"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W9","1345"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W10","1340"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W11","1250"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W12","1303"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W13","1300"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W14","1268"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W15","1273"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W16","1305"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W17","1267"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W18","1274"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W19","1230"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W20","1226"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W21","1231"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W22","1211"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W23","1188"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W24","1179"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W25","1154"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W26","1128"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W27","1108"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W28","1093"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W29","1073"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W30","1039"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W31","1012"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W32","1022"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W33","1027"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W34","1045"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W35","1059"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W36","1043"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W37","1044"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W38","1044"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W39","1053"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W40","1048"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W41","1049"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W42","1053"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W43","1045"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W44","1039"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W45","1023"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W46","1010"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W47","1002"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W48","1000"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W49","996"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W50","1003"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W51","1021"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2024W52","1014"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2025W1","1004"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2025W2","1008"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2025W3","998"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2025W4","1017"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2025W5","1028"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2025W6","1013"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2025W7","1025"
